(KTF)AIP6S-R64RG                        DR87      9         S         Y         20151023  Y                               
(KTF)AIP6S-R64SG                        DR90      9         S         Y         20151023  Y                               
(KTF)AIP6S-R64SV                        DR89      9         S         Y         20151023  Y                               
(KTF)AIP6SP-00                          DR38      9         S         Y         20151023  Y                               
(KTF)AIP6SP-128GD                       DR68      9         S         Y         20151023  Y                               
(KTF)AIP6SP-128RG                       DR67      9         S         Y         20151023  Y                               
(KTF)AIP6SP-128SG                       DR70      9         S         Y         20151023  Y                               
(KTF)AIP6SP-128SV                       DR69      9         S         Y         20151023  Y                               
(KTF)AIP6SP-16GD                        DR76      9         S         Y         20151023  Y                               
(KTF)AIP6SP-16RG                        DR75      9         S         Y         20151023  Y                               
(KTF)AIP6SP-16SG                        DR78      9         S         Y         20151023  Y                               
(KTF)AIP6SP-16SV                        DR77      9         S         Y         20151023  Y                               
(KTF)AIP6SP-64GD                        DR72      9         S         Y         20151023  Y                               
(KTF)AIP6SP-64RG                        DR71      9         S         Y         20151023  Y                               
(KTF)AIP6SP-64SG                        DR74      9         S         Y         20151023  Y                               
(KTF)AIP6SP-64SV                        DR73      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A128GD                      DR56      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A128RG                      DR55      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A128SG                      DR58      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A128SV                      DR57      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A16GD                       DR64      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A16RG                       DR63      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A16SG                       DR66      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A16SV                       DR65      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A64GD                       DR60      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A64RG                       DR59      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A64SG                       DR62      9         S         Y         20151023  Y                               
(KTF)AIP6SP-A64SV                       DR61      9         S         Y         20151023  Y                               
(KTF)AIP6SP-D16GD                       DR40      9         S         Y         20151023  Y                               
(KTF)AIP6SP-D16RG                       DR39      9         S         Y         20151023  Y                               
(KTF)AIP6SP-D16SG                       DR42      9         S         Y         20151023  Y                               
(KTF)AIP6SP-D16SV                       DR41      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R128GD                      DR44      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R128RG                      DR43      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R128SG                      DR46      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R128SV                      DR45      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R16GD                       DR52      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R16RG                       DR51      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R16SG                       DR54      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R16SV                       DR53      9         S         Y         20151023  Y                               
(KTF)AIP6SP-R64GD                       DR48      9         S         Y         20151023  Y                               
