제주                                    510016    800001    510016                        Y                               
제주고산                                510115    800001    510016                        Y                               
제주고성                                510362    800001    510065                        Y                               
제주공항                                510370    800001    510016                        Y                               
제주관광전문대                          515130    800001    510016                        Y                               
제주남원                                510180    800001    510065                        Y                               
제주노형동                              510487    800001    510016                        Y                               
제주대학                                510396    800001    510016                        Y                               
제주도남동                              510479    800001    510016                        Y                               
제주동광                                510412    800001    510016                        Y                               
제주동문                                510446    800001    510016                        Y                               
제주법원                                510420    800001    510016                        Y                               
제주삼담                                510438    800001    510016                        Y                               
제주삼성                                510271    800001    510016                        Y                               
제주삼양2동                             519001    800001    510016                        Y                               
제주아라1동                             515255    800001    510016                        Y                               
제주연동                                510453    800001    510016                        Y                               
제주우도                                510388    800001    510016                        Y                               
제주일도2동                             518001    800001    510016                        Y                               
제주전문대학                            515106    800001    510016                        Y                               
제주제원                                515015    800001    510016                        Y                               
제주중문단지                            510461    800001    510065                        Y                               
제천                                    300186    300001    300186                        Y                               
제천금성                                300632    300001    300186                        Y                               
제천동현                                305250    300001    300186                        Y                               
제천서부                                309006    300001    300186                        Y                               
제천신백동                              309005    300001    300186                        Y                               
제천역전                                301150    300001    300186                        Y                               
제천용두                                301473    300001    300186                        Y                               
제천청전동                              301440    300001    300186                        Y                               
조달사무소                              880013    700001                                  Y                               
조도                                    501056    500001    500645                        Y                               
조마                                    702019    700001    700377                        Y                               
조선대학교                              503284    500001    500066                        Y                               
조암                                    101121    100002    107482                        Y                               
조일운수                                AA1029    AA0001    AA1029                        Y                               
조천                                    510081    800001    510016                        Y                               
조치원고려대학교                        312413    300001    310029                        Y                               
조치원홍익대학교                        312843    300001    310029                        Y                               
종로2가                                 011965    100001    010041                        Y                               
종로5가                                 010793    100001    010041                        Y                               
종로6가                                 019015    100001    010041                        Y                               
종암동                                  013052    100001    013474                        Y                               
종천                                    311985    300001    310219                        Y                               
종촌                                    312116    300001    310029                        Y                               
좌천                                    610980    600001    610279                        Y                               
주덕                                    300319    300001    300020                        Y                               
주문진                                  200329    200001    200014                        Y                               
주산                                    310755    300001    310441                        Y                               
주상                                    612598    600001    610329                        Y                               
주생                                    401687    400001    400051                        Y                               
주안                                    100818    100002    103556                        Y                               
주암                                    500660    500001    500322                        Y                               
주천                                    200055    200001    200170                        Y                               
주촌                                    612390    600001    610360                        Y                               
주포                                    310367    300001    310441                        Y                               
죽곡                                    502468    500001    500348                        Y                               
죽림                                    311282    300001    310060                        Y                               
죽변                                    701532    700001    701540                        Y                               
죽산                                    100339    100002    100164                        Y                               
죽왕                                    201624    200001    200923                        Y                               
죽장                                    700906    700001    700310                        Y                               
줄포                                    400275    400001    400143                        Y                               
중계3동                                 014142    100001    013342                        Y                               
중계동                                  014266    100001    013342                        Y                               
중곡동                                  012823    100001    012435                        Y                               
중동                                    702241    700001    700062                        Y                               
중앙                                    614040    600001    610089                        Y                               
중앙경찰학교                            301325    300001    300020                        Y                               
중흥                                    312058    300001    310185                        Y                               
증도                                    503193    500001    500033                        Y                               
증산                                    702001    700001    700377                        Y                               
증평                                    300053    300001    300129                        Y                               
지곡                                    612192    600001    610378                        Y                               
지도                                    500496    500001    500033                        Y                               
지도사옥도                              503243    500001    500033                        Y                               
지례                                    700211    700001    700377                        Y                               
지방행정연수원                          104497    100002    100941                        Y                               
지보                                    701193    700001    700302                        Y                               
지사                                    401786    400001    400176                        Y                               
지산                                    501916    500001    500645                        Y                               
지세포구조라                            613075    600001    611210                        Y                               
지수                                    612291    600001    610774                        Y                               
지정                                    611236    600001    610295                        Y                               
지천                                    700997    700001    700013                        Y                               
지평                                    101337    100002    100487                        Y                               
지품                                    701433    700001    700385                        Y                               
직산                                    311779    300001    310508                        Y                               
직지사                                  702829    700001    700377                        Y                               
진건                                    102848    100002    107458                        Y                               
진교                                    610451    600001    610311                        Y                               
진도                                    500645    500001    500645                        Y                               
진도임회                                500801    500001    500645                        Y                               
진동                                    610568    600001    613844                        Y                               
진량                                    701177    700001    700674                        Y                               
진례                                    612283    600001    610360                        Y                               
진보                                    700419    700001    700351                        Y                               
진봉                                    401042    400001    400218                        Y                               
진부                                    200147    200001    200279                        Y                               
진북                                    612853    600001    613844                        Y                               
진산                                    311175    300001    311159                        Y                               
진성                                    612457    600001    610774                        Y                               
진안                                    400184    400001    400184                        Y                               
진안운수                                AD1003    AD001     AD1003                        Y                               
진영                                    610584    600001    610360                        Y                               
진원                                    502070    500001    500330                        Y                               
진월                                    501247    500001    503995                        Y                               
진위                                    102517    100002    100057                        Y                               
진잠                                    310946    300001    310177                        Y                               
진전                                    611699    600001    613844                        Y                               
진접                                    101063    100002    107458                        Y                               
진주                                    610774    600001    610774                        Y                               
진주가좌동                              612788    600001    610774                        Y                               
진주금곡                                611921    600001    610774                        Y                               
진주금산                                612770    600001    610774                        Y                               
진주도동                                615977    600001    610774                        Y                               
진주문산                                610790    600001    610774                        Y                               
진주비봉(취)                            616037    600001    610774                        Y                               
진주상대2동(취)                         615096    600001    610774                        Y                               
진주상대동                              613158    600001    610774                        Y                               
진주상봉서동                            615104    600001    610774                        Y                               
진주상평공단(취)                        615427    600001    610774                        Y                               
진주상평동                              613836    600001    610774                        Y                               
진주서부(취)                            615443    600001    610774                        Y                               
진주수정동                              613588    600001    610774                        Y                               
진주신안동                              613927    600001    610774                        Y                               
진주옥봉(취)                            616060    600001    610774                        Y                               
진주이현동                              613380    600001    610774                        Y                               
진주천전(취)                            615435    600001    610774                        Y                               
진주촉석                                615112    600001    610774                        Y                               
진주칠암동                              611376    600001    610774                        Y                               
진주평거동                              613760    600001    610774                        Y                               
진주하대동                              613448    600001    610774                        Y                               
진천                                    300137    300001    300137                        Y                               
진천초평                                300707    300001    300137                        Y                               
진해                                    610477    600001    610477                        Y                               
진해경화동                              610410    600001    610477                        Y                               
진해덕산동                              613349    600001    610477                        Y                               
진해여좌동                              613711    600001    610477                        Y                               
진해웅동2                               614016    600001    610477                        Y                               
진해웅천                                610501    600001    610477                        Y                               
진해이동                                613901    600001    610477                        Y                               
집현                                    612713    600001    610774                        Y                               
차황                                    611269    600001    610659                        Y                               
창녕                                    610238    600001    610238                        Y                               
창녕남지본동                            615922    600001    610238                        Y                               
창선                                    611640    600001    610394                        Y                               
창수                                    702126    700001    700385                        Y                               
창신2동                                 016626    100001    010041                        Y                               
창원                                    613083    600001    613083                        Y                               
창원ＬＧ전자1                           613398    600001    613083                        Y                               
창원ＬＧ전자2                           613463    600001    613083                        Y                               
창원가음정동                            613422    600001    613083                        Y                               
창원내동                                615807    600001    613083                        Y                               
창원대방동                              613851    600001    613083                        Y                               
창원대학교                              613315    600001    613083                        Y                               
창원도계동                              613810    600001    613083                        Y                               
창원동읍                                611327    600001    613083                        Y                               
창원두대동                              610634    600001    613083                        Y                               
창원반송동                              613331    600001    613083                        Y                               
창원봉곡동                              613513    600001    613083                        Y                               
창원북면                                611673    600001    613083                        Y                               
창원사림동                              613554    600001    613083                        Y                               
창원상남동                              614008    600001    613083                        Y                               
창원소계동                              615120    600001    613083                        Y                               
창원신월은아                            615815    600001    613083                        Y                               
창원양곡동                              611368    600001    613083                        Y                               
창원용호동                              615732    600001    613083                        Y                               
창원중동                                610113    600001    613083                        Y                               
창원중앙동                              615808    600001    613083                        Y                               
창원지방법원                            613620    600001    613083                        Y                               
창원차룡                                615809    600001    613083                        Y                               
창원팔용동                              613661    600001    613083                        Y                               
창촌                                    200717    200001    200238                        Y                               
창평                                    500504    500001    500280                        Y                               
채운                                    311811    300001    310086                        Y                               
천광택시                                AA1014    AA0001    AA1014                        Y                               
천부                                    702662    700001    700021                        Y                               
천북                                    311241    300001    310441                        Y                               
천안                                    310508    300001    310508                        Y                               
천안공업단지                            315846    300001    310508                        Y                               
천안단국대학교                          312330    300001    310003                        Y                               
천안대흥                                310094    300001    310003                        Y                               
천안동면                                311043    300001    310003                        Y                               
천안동부                                319003    300001    310003                        Y                               
천안백석농공단지                        315655    300001    310508                        Y                               
천안봉명동                              312363    300001    310003                        Y                               
천안북면                                311662    300001    310003                        Y                               
천안불당동                              313072    300001    310508                        Y                               
천안상명대학교                          312546    300001    310003                        Y                               
천안성남                                310847    300001    310003                        Y                               
천안성정동                              312629    300001    310508                        Y                               
천안신당(취)                            315650    300001    310508                        Y                               
천안신부동                              312611    300001    310003                        Y                               
천안신안                                315044    300001    310003                        Y                               
천안쌍용                                312876    300001    310508                        Y                               
천안쌍용2동                             313031    300001    310508                        Y                               
천안오룡동                              311753    300001    310003                        Y                               
천안원성동                              312694    300001    310003                        Y                               
천안한국기술대학                        319004    300001    310003                        Y                               
천안호서대학교                          312397    300001    310508                        Y                               
천의                                    310680    300001    310185                        Y                               
천진                                    201012    200001    200923                        Y                               
천천                                    401398    400001    400341                        Y                               
천천APT                                 105387    100002    100941                        Y                               
천평                                    702605    700001    700013                        Y                               
철마                                    612085    600001    610279                        Y                               
철원                                    200881    200001    200881                        Y                               
철원국문혜                              201996    200001    200881                        Y                               
청계                                    501569    500001    500611                        Y                               
청기                                    702712    700001    700526                        Y                               
청남                                    311506    300001    310417                        Y                               
청덕                                    612374    600001    610352                        Y                               
청도                                    700369    700001    700369                        Y                               
청도고수리                              706408    700001    700369                        Y                               
청도금천                                700963    700001    700369                        Y                               
청도무등동                              709011    700001    700369                        Y                               
청라                                    311480    300001    310441                        Y                               
청리                                    701250    700001    700062                        Y                               
청북                                    101782    100002    100057                        Y                               
청산                                    300194    300001    300111                        Y                               
청산도                                  500884    500001    500405                        Y                               
청산도모도                              503276    500001    500405                        Y                               
청성                                    300954    300001    300111                        Y                               
청소                                    310938    300001    310441                        Y                               
청송                                    700351    700001    700351                        Y                               
청송광덕                                705814    700001    700351                        Y                               
청송현서                                700492    700001    700351                        Y                               
청안                                    300467    300001    300129                        Y                               
청안부흥                                301192    300001    300129                        Y                               
청암                                    611582    600001    610311                        Y                               
청양                                    310417    300001    310417                        Y                               
청양남양                                310888    300001    310417                        Y                               
청양미당리                              319007    300001    310417                        Y                               
청양장평                                311019    300001    310417                        Y                               
청웅                                    401091    400001    400176                        Y                               
청원옥산                                300483    300001    301598                        Y                               
청원화상                                305029    300001    300038                        Y                               
청일                                    201483    200001    200162                        Y                               
청주                                    300038    300001    300038                        Y                               
청주가경동                              301531    300001    301598                        Y                               
청주강서                                300897    300001    301598                        Y                               
청주개신                                301572    300001    301598                        Y                               
청주공단                                305094    300001    300038                        Y                               
청주금천동                              301424    300001    300038                        Y                               
청주내덕동                              300541    300001    300038                        Y                               
청주대학교                              301234    300001    300038                        Y                               
청주보성                                305227    300001    300038                        Y                               
청주복대1                               301564    300001    301598                        Y                               
청주복대2동                             301465    300001    301598                        Y                               
청주복대동                              301168    300001    300038                        Y                               
청주복지                                305268    300001    300038                        Y                               
청주봉명동                              301374    300001    301598                        Y                               
청주분평동                              301523    300001    301598                        Y                               
청주사직                                301283    300001    301598                        Y                               
청주사직아파트                          305078    300001    300038                        Y                               
청주사창동                              301333    300001    301598                        Y                               
청주상당(취)                            309008    300001    300038                        Y                               
청주석교동                              309004    300001    300038                        Y                               
청주수곡                                301218    300001    301598                        Y                               
청주수곡1동                             301408    300001    301598                        Y                               
청주시청                                305219    300001    300038                        Y                               
청주영운동                              301317    300001    300038                        Y                               
청주용담                                301580    300001    300038                        Y                               
청주용암1                               301606    300001    300038                        Y                               
청주용암동                              301481    300001    300038                        Y                               
청주우암동                              309001    300001    300038                        Y                               
청주운천동                              301358    300001    301598                        Y                               
청주운천아파트                          305110    300001    300038                        Y                               
청주율량동                              301457    300001    300038                        Y                               
청주이화                                305276    300001    300038                        Y                               
청주지방법원                            301366    300001    301598                        Y                               
청천                                    300251    300001    300129                        Y                               
청통                                    702068    700001    700260                        Y                               
청평                                    100875    100002    100354                        Y                               
청풍                                    300095    300001    300186                        Y                               
청하                                    700237    700001    700310                        Y                               
초계                                    610667    600001    610352                        Y                               
초도                                    502237    500001    500314                        Y                               
초동                                    612150    600001    610691                        Y                               
초월                                    102418    100002    100495                        Y                               
초전                                    701771    700001    700328                        Y                               
초촌                                    311118    300001    310375                        Y                               
추부                                    311183    300001    311159                        Y                               
추자도                                  510057    800001    510016                        Y                               
추풍령                                  300012    300001    300160                        Y                               
축동                                    612721    600001    610543                        Y                               
축산                                    700880    700001    700385                        Y                               
춘산                                    701391    700001    700278                        Y                               
춘양                                    700757    700001    700245                        Y                               
춘천                                    200022    200001    200022                        Y                               
춘천거두                                205088    200001    200022                        Y                               
춘천교동                                205641    200001    200022                        Y                               
춘천근화동                              205021    200001    200022                        Y                               
춘천사우동                              202317    200001    200022                        Y                               
춘천석사동                              200180    200001    200022                        Y                               
춘천소양로                              202168    200001    200022                        Y                               
춘천온의동                              209002    200001    200022                        Y                               
춘천이동                                208017    200001    200022                        Y                               
춘천중앙로                              205716    200001    200022                        Y                               
춘천칠전동                              201749    200001    200022                        Y                               
춘천퇴계2                               202390    200001    200022                        Y                               
춘천퇴계동                              202283    200001    200022                        Y                               
춘천한계울                              205435    200001    200022                        Y                               
춘천효자동                              201848    200001    200022                        Y                               
춘천후평3동                             202267    200001    200022                        Y                               
춘천후평동                              202051    200001    200022                        Y                               
충남군북                                311803    300001    311159                        Y                               
충남대치                                311928    300001    310417                        Y                               
충남대학교                              312264    300001    310177                        Y                               
충남대학교병원                          312470    300001    310813                        Y                               
충남덕산                                310821    300001    310516                        Y                               
충남도청                                312280    300001    310813                        Y                               
충남문산                                311316    300001    310219                        Y                               
충남봉산                                312025    300001    310516                        Y                               
충남비봉                                311910    300001    310417                        Y                               
충남서면                                311746    300001    310219                        Y                               
충남성주                                312231    300001    310441                        Y                               
충남안심                                311407    300001    310417                        Y                               
충남옥산                                311530    300001    310375                        Y                               
충남장암                                311498    300001    310375                        Y                               
충남증산                                312173    300001    310375                        Y                               
충남팔봉                                311878    300001    310284                        Y                               
충남화양                                311654    300001    310219                        Y                               
충북군북                                301002    300001    300111                        Y                               
충북군서                                301093    300001    300111                        Y                               
충북대                                  301176    300001    301598                        Y                               
충북산외                                300913    300001    300145                        Y                               
충북양산                                300657    300001    300160                        Y                               
충북적성                                301101    300001    300210                        Y                               
충주                                    300020    300001    300020                        Y                               
충주건국대학교                          301267    300001    300020                        Y                               
충주교현동                              301416    300001    300020                        Y                               
충주금능동                              301507    300001    300020                        Y                               
충주대학교                              301291    300001    300020                        Y                               
충주목행동                              300533    300001    300020                        Y                               
충주문화동                              301200    300001    300020                        Y                               
충주연수동                              301432    300001    300020                        Y                               
충주칠금동                              301549    300001    300020                        Y                               
충청북도도청                            301382    300001    300038                        Y                               
충화                                    311613    300001    310375                        Y                               
칠곡                                    700013    700001    700013                        Y                               
칠곡기산                                703322    700001    700013                        Y                               
칠곡석전                                705368    700001    700013                        Y                               
칠곡왜관리                              706457    700001    700013                        Y                               
칠곡주공아파트                          709010    700001    700013                        Y                               
칠량                                    501270    500001    500165                        Y                               
칠보                                    400515    400001    400150                        Y                               
칠북                                    612143    600001    610725                        Y                               
칠서                                    612531    600001    610725                        Y                               
칠성                                    300673    300001    300129                        Y                               
칠원                                    610782    600001    610725                        Y                               
탄동                                    311712    300001    310177                        Y                               
탄부                                    301028    300001    300145                        Y                               
탄천                                    310805    300001    310045                        Y                               
탄현                                    102574    100002    100362                        Y                               
